,ge,tc,tl,ln,dn
2677,2677,0.316,0.569,99.0,99.0
2678,2678,0.31699999999999995,0.573,99.0,99.0
2679,2679,0.33899999999999997,0.578,99.0,99.0
2680,2680,0.33699999999999997,0.5779999999999998,99.0,99.0
2681,2681,0.326,0.584,99.0,99.0
2682,2682,0.322,0.587,99.0,99.0
2683,2683,0.303,0.59,99.0,99.0
2684,2684,0.2830000000000001,0.591,99.0,99.0
2685,2685,0.28,0.5820000000000001,99.0,99.0
2686,2686,0.29200000000000004,0.5830000000000001,99.0,99.0
2687,2687,0.28800000000000003,0.579,99.0,99.0
2688,2688,0.29100000000000004,0.5750000000000001,99.0,99.0
2689,2689,0.287,0.58,99.0,99.0
2690,2690,0.296,0.5680000000000001,99.0,99.0
2691,2691,0.302,0.569,99.0,99.0
2692,2692,0.29200000000000004,0.583,99.0,99.0
2693,2693,0.29800000000000004,0.591,99.0,99.0
2694,2694,0.295,0.5890000000000001,99.0,99.0
2695,2695,0.285,0.5890000000000001,99.0,99.0
2696,2696,0.28400000000000003,0.5790000000000001,99.0,99.0
2697,2697,0.301,0.5860000000000001,99.0,99.0
2698,2698,0.301,0.5900000000000001,99.0,99.0
2699,2699,0.32600000000000007,0.5990000000000001,99.0,99.0
2700,2700,0.3500000000000001,0.5860000000000001,99.0,99.0
2701,2701,0.3500000000000001,0.596,99.0,99.0
2702,2702,0.355,0.5930000000000001,99.0,99.0
2703,2703,0.33899999999999997,0.6050000000000001,99.0,99.0
2704,2704,0.345,0.6040000000000001,99.0,99.0
2705,2705,0.33599999999999997,0.5980000000000001,99.0,99.0
2706,2706,0.327,0.596,99.0,99.0
2707,2707,0.33399999999999996,0.576,99.0,99.0
2708,2708,0.325,0.584,99.0,99.0
2709,2709,0.353,0.6000000000000001,99.0,99.0
2710,2710,0.35600000000000004,0.6110000000000001,99.0,99.0
2711,2711,0.34299999999999997,0.6050000000000001,99.0,99.0
2712,2712,0.327,0.6000000000000001,99.0,99.0
2713,2713,0.3440000000000001,0.597,99.0,99.0
2714,2714,0.36400000000000005,0.6010000000000001,99.0,99.0
2715,2715,0.385,0.5940000000000001,99.0,99.0
2716,2716,0.39000000000000007,0.6,99.0,99.0
2717,2717,0.3620000000000001,0.6090000000000001,99.0,99.0
2718,2718,0.3550000000000001,0.5980000000000001,99.0,99.0
2719,2719,0.3550000000000001,0.6030000000000001,99.0,99.0
2720,2720,0.354,0.5880000000000001,99.0,99.0
2721,2721,0.353,0.5770000000000001,99.0,99.0
2722,2722,0.337,0.5730000000000001,99.0,99.0
2723,2723,0.325,0.5730000000000001,99.0,99.0
2724,2724,0.333,0.5680000000000001,99.0,99.0
2725,2725,0.32,0.5710000000000001,99.0,99.0
2726,2726,0.321,0.5730000000000001,99.0,99.0
2727,2727,0.32199999999999995,0.55,99.0,99.0
2728,2728,0.33800000000000013,0.5529999999999999,99.0,99.0
2729,2729,0.333,0.556,99.0,99.0
2730,2730,0.3400000000000001,0.5569999999999999,99.0,99.0
2731,2731,0.34900000000000003,0.5569999999999999,99.0,99.0
2732,2732,0.32900000000000007,0.555,99.0,99.0
2733,2733,0.338,0.547,99.0,99.0
2734,2734,0.34600000000000003,0.557,99.0,99.0
2735,2735,0.3610000000000001,0.5579999999999999,99.0,99.0
2736,2736,0.36300000000000004,0.5760000000000001,99.0,99.0
2737,2737,0.37200000000000016,0.581,99.0,99.0
2738,2738,0.361,0.563,99.0,99.0
2739,2739,0.3880000000000001,0.5489999999999999,99.0,99.0
2740,2740,0.36500000000000005,0.544,99.0,99.0
2741,2741,0.363,0.55,99.0,99.0
2742,2742,0.36,0.5750000000000001,99.0,99.0
2743,2743,0.345,0.5730000000000001,99.0,99.0
2744,2744,0.324,0.556,99.0,99.0
2745,2745,0.335,0.5539999999999999,99.0,99.0
2746,2746,0.305,0.564,99.0,99.0
2747,2747,0.317,0.541,99.0,99.0
2748,2748,0.31200000000000006,0.5569999999999999,99.0,99.0
2749,2749,0.32800000000000007,0.566,99.0,99.0
2750,2750,0.325,0.577,99.0,99.0
2751,2751,0.324,0.569,99.0,99.0
2752,2752,0.317,0.557,99.0,99.0
2753,2753,0.3279999999999999,0.564,99.0,99.0
2754,2754,0.3509999999999999,0.5589999999999999,99.0,99.0
2755,2755,0.35600000000000004,0.537,99.0,99.0
2756,2756,0.364,0.5409999999999999,99.0,99.0
2757,2757,0.36300000000000004,0.5419999999999999,99.0,99.0
2758,2758,0.3500000000000001,0.5519999999999999,99.0,99.0
2759,2759,0.365,0.551,99.0,99.0
2760,2760,0.36599999999999994,0.5599999999999999,99.0,99.0
2761,2761,0.34900000000000003,0.5449999999999999,99.0,99.0
2762,2762,0.366,0.541,99.0,99.0
2763,2763,0.361,0.519,99.0,99.0
2764,2764,0.336,0.5330000000000001,99.0,99.0
2765,2765,0.33599999999999997,0.55,99.0,99.0
2766,2766,0.30700000000000005,0.546,99.0,99.0
2767,2767,0.31200000000000006,0.5370000000000001,99.0,99.0
2768,2768,0.326,0.536,99.0,99.0
2769,2769,0.342,0.54,99.0,99.0
2770,2770,0.32599999999999996,0.516,99.0,99.0
2771,2771,0.34,0.508,99.0,99.0
2772,2772,0.32800000000000007,0.509,99.0,99.0
2773,2773,0.3459999999999999,0.526,99.0,99.0
2774,2774,0.325,0.54,99.0,99.0
2775,2775,0.32799999999999996,0.5479999999999999,99.0,99.0
2776,2776,0.311,0.523,99.0,99.0
2777,2777,0.327,0.545,99.0,99.0
2778,2778,0.344,0.54,99.0,99.0
2779,2779,0.32800000000000007,0.554,99.0,99.0
2780,2780,0.325,0.548,99.0,99.0
2781,2781,0.3340000000000001,0.5589999999999999,99.0,99.0
2782,2782,0.352,0.55,99.0,99.0
2783,2783,0.354,0.55,99.0,99.0
2784,2784,0.33,0.5519999999999999,99.0,99.0
2785,2785,0.321,0.5489999999999999,99.0,99.0
2786,2786,0.3600000000000001,0.555,99.0,99.0
2787,2787,0.368,0.551,99.0,99.0
2788,2788,0.35200000000000004,0.55,99.0,99.0
2789,2789,0.33899999999999997,0.545,99.0,99.0
2790,2790,0.357,0.5479999999999999,99.0,99.0
2791,2791,0.396,0.5469999999999999,99.0,99.0
2792,2792,0.3630000000000001,0.5489999999999999,99.0,99.0
2793,2793,0.392,0.5529999999999999,99.0,99.0
2794,2794,0.37200000000000005,0.552,99.0,99.0
2795,2795,0.38300000000000006,0.556,99.0,99.0
2796,2796,0.3620000000000001,0.5549999999999999,99.0,99.0
2797,2797,0.3660000000000001,0.5589999999999999,99.0,99.0
2798,2798,0.386,0.5589999999999999,99.0,99.0
2799,2799,0.3990000000000001,0.563,99.0,99.0
2800,2800,0.38500000000000006,0.565,99.0,99.0
2801,2801,0.41100000000000003,0.5609999999999999,99.0,99.0
2802,2802,0.3870000000000001,0.561,99.0,99.0
2803,2803,0.3770000000000001,0.5599999999999999,99.0,99.0
2804,2804,0.4130000000000001,0.5589999999999999,99.0,99.0
2805,2805,0.42500000000000004,0.567,99.0,99.0
2806,2806,0.42500000000000004,0.562,99.0,99.0
2807,2807,0.45300000000000007,0.564,99.0,99.0
2808,2808,0.4690000000000001,0.568,99.0,99.0
2809,2809,0.475,0.571,99.0,99.0
2810,2810,0.48100000000000004,0.564,99.0,99.0
2811,2811,0.486,0.56,99.0,99.0
2812,2812,0.491,0.5609999999999998,99.0,99.0
2813,2813,0.5000000000000001,0.5599999999999999,99.0,99.0
2814,2814,0.47900000000000004,0.5499999999999999,99.0,99.0
2815,2815,0.491,0.554,99.0,99.0
2816,2816,0.491,0.537,99.0,99.0
2817,2817,0.5000000000000001,0.541,99.0,99.0
2818,2818,0.5219999999999999,0.5419999999999999,99.0,99.0
2819,2819,0.548,0.5399999999999999,99.0,99.0
2820,2820,0.543,0.538,99.0,99.0
2821,2821,0.5320000000000001,0.55,99.0,99.0
2822,2822,0.5380000000000001,0.5509999999999999,99.0,99.0
2823,2823,0.548,0.54,99.0,99.0
2824,2824,0.531,0.552,99.0,99.0
2825,2825,0.5030000000000001,0.5429999999999999,99.0,99.0
2826,2826,0.48400000000000015,0.555,99.0,99.0
2827,2827,0.49499999999999994,0.5559999999999999,99.0,99.0
2828,2828,0.4850000000000001,0.567,99.0,99.0
2829,2829,0.45199999999999996,0.577,99.0,99.0
2830,2830,0.446,0.5710000000000001,99.0,99.0
2831,2831,0.4040000000000001,0.573,99.0,99.0
2832,2832,0.39,0.57,99.0,99.0
2833,2833,0.434,0.568,99.0,99.0
2834,2834,0.4120000000000001,0.5669999999999998,99.0,99.0
2835,2835,0.37799999999999995,0.563,99.0,99.0
2836,2836,0.3669999999999999,0.5569999999999999,99.0,99.0
2837,2837,0.39399999999999996,0.5569999999999999,99.0,99.0
2838,2838,0.386,0.555,99.0,99.0
2839,2839,0.45399999999999996,0.551,99.0,99.0
2840,2840,0.41700000000000004,0.541,99.0,99.0
2841,2841,0.44100000000000006,0.535,99.0,99.0
2842,2842,0.44900000000000007,0.546,99.0,99.0
2843,2843,0.4120000000000001,0.54,99.0,99.0
2844,2844,0.3730000000000001,0.5409999999999999,99.0,99.0
2845,2845,0.36900000000000005,0.542,99.0,99.0
2846,2846,0.3320000000000001,0.5419999999999999,99.0,99.0
2847,2847,0.34400000000000014,0.5489999999999999,99.0,99.0
2848,2848,0.337,0.55,99.0,99.0
2849,2849,0.3390000000000001,0.548,99.0,99.0
2850,2850,0.36700000000000005,0.549,99.0,99.0
2851,2851,0.3830000000000001,0.549,99.0,99.0
2852,2852,0.37400000000000005,0.5459999999999999,99.0,99.0
2853,2853,0.38400000000000006,0.545,99.0,99.0
2854,2854,0.39399999999999996,0.55,99.0,99.0
2855,2855,0.36900000000000005,0.538,99.0,99.0
2856,2856,0.4100000000000001,0.54,99.0,99.0
2857,2857,0.44800000000000006,0.544,99.0,99.0
2858,2858,0.463,0.5479999999999999,99.0,99.0
2859,2859,0.48800000000000004,0.536,99.0,99.0
2860,2860,0.5020000000000001,0.529,99.0,99.0
2861,2861,0.4700000000000001,0.534,99.0,99.0
2862,2862,0.441,0.532,99.0,99.0
2863,2863,0.42300000000000004,0.5369999999999999,99.0,99.0
2864,2864,0.4370000000000001,0.542,99.0,99.0
2865,2865,0.43699999999999994,0.55,99.0,99.0
2866,2866,0.43199999999999994,0.541,99.0,99.0
2867,2867,0.42999999999999994,0.544,99.0,99.0
2868,2868,0.4220000000000001,0.5379999999999999,99.0,99.0
2869,2869,0.43500000000000005,0.542,99.0,99.0
2870,2870,0.4690000000000001,0.534,99.0,99.0
2871,2871,0.46699999999999997,0.5379999999999999,99.0,99.0
2872,2872,0.523,0.541,99.0,99.0
2873,2873,0.529,0.544,99.0,99.0
2874,2874,0.5429999999999999,0.5459999999999999,99.0,99.0
2875,2875,0.539,0.546,99.0,99.0
2876,2876,0.52,0.5549999999999999,99.0,99.0
2877,2877,0.5150000000000001,0.555,99.0,99.0
2878,2878,0.5000000000000001,0.56,99.0,99.0
2879,2879,0.505,0.555,99.0,99.0
2880,2880,0.534,0.546,99.0,99.0
2881,2881,0.5490000000000002,0.5539999999999999,99.0,99.0
2882,2882,0.5200000000000001,0.5579999999999999,99.0,99.0
2883,2883,0.5040000000000001,0.556,99.0,99.0
2884,2884,0.544,0.55,99.0,99.0
2885,2885,0.5200000000000001,0.5369999999999999,99.0,99.0
2886,2886,0.512,0.535,99.0,99.0
2887,2887,0.529,0.5359999999999999,99.0,99.0
2888,2888,0.551,0.529,99.0,99.0
2889,2889,0.561,0.5309999999999999,99.0,99.0
2890,2890,0.535,0.525,99.0,99.0
2891,2891,0.534,0.5259999999999999,99.0,99.0
2892,2892,0.5300000000000001,0.526,99.0,99.0
2893,2893,0.528,0.524,99.0,99.0
2894,2894,0.506,0.5269999999999999,99.0,99.0
2895,2895,0.5150000000000001,0.529,99.0,99.0
2896,2896,0.5000000000000001,0.5369999999999999,99.0,99.0
2897,2897,0.49500000000000005,0.537,99.0,99.0
2898,2898,0.469,0.535,99.0,99.0
2899,2899,0.5010000000000001,0.527,99.0,99.0
2900,2900,0.5140000000000001,0.528,99.0,99.0
2901,2901,0.5370000000000001,0.538,99.0,99.0
2902,2902,0.5290000000000002,0.5419999999999999,99.0,99.0
2903,2903,0.516,0.5519999999999999,99.0,99.0
2904,2904,0.5140000000000001,0.556,99.0,99.0
2905,2905,0.508,0.566,99.0,99.0
2906,2906,0.5010000000000001,0.57,99.0,99.0
2907,2907,0.49700000000000005,0.572,99.0,99.0
2908,2908,0.5200000000000001,0.571,99.0,99.0
2909,2909,0.4850000000000001,0.573,99.0,99.0
2910,2910,0.4780000000000001,0.568,99.0,99.0
2911,2911,0.5060000000000001,0.5619999999999999,99.0,99.0
2912,2912,0.4970000000000001,0.5599999999999999,99.0,99.0
2913,2913,0.551,0.5609999999999999,99.0,99.0
2914,2914,0.541,0.569,99.0,99.0
2915,2915,0.511,0.5690000000000001,99.0,99.0
2916,2916,0.509,0.5660000000000001,99.0,99.0
2917,2917,0.52,0.56,99.0,99.0
2918,2918,0.542,0.5670000000000001,99.0,99.0
2919,2919,0.49300000000000005,0.57,99.0,99.0
2920,2920,0.4640000000000001,0.57,99.0,99.0
2921,2921,0.47800000000000004,0.5549999999999999,99.0,99.0
2922,2922,0.4830000000000001,0.5569999999999999,99.0,99.0
2923,2923,0.4860000000000001,0.561,99.0,99.0
2924,2924,0.4810000000000001,0.56,99.0,99.0
2925,2925,0.4870000000000001,0.556,99.0,99.0
2926,2926,0.5280000000000001,0.5509999999999999,99.0,99.0
2927,2927,0.5240000000000001,0.555,99.0,99.0
2928,2928,0.5150000000000001,0.5529999999999999,99.0,99.0
2929,2929,0.458,0.5379999999999999,99.0,99.0
2930,2930,0.45300000000000007,0.5369999999999999,99.0,99.0
2931,2931,0.5010000000000001,0.5429999999999999,99.0,99.0
2932,2932,0.49300000000000005,0.553,99.0,99.0
2933,2933,0.5180000000000002,0.556,99.0,99.0
2934,2934,0.5400000000000001,0.553,99.0,99.0
2935,2935,0.5130000000000001,0.561,99.0,99.0
2936,2936,0.49100000000000016,0.5519999999999999,99.0,99.0
2937,2937,0.46900000000000014,0.547,99.0,99.0
2938,2938,0.47000000000000014,0.541,99.0,99.0
2939,2939,0.5110000000000001,0.5529999999999999,99.0,99.0
2940,2940,0.5160000000000001,0.545,99.0,99.0
2941,2941,0.49800000000000016,0.55,99.0,99.0
2942,2942,0.5010000000000001,0.5519999999999999,99.0,99.0
2943,2943,0.5170000000000001,0.5489999999999999,99.0,99.0
2944,2944,0.5040000000000001,0.545,99.0,99.0
2945,2945,0.49200000000000016,0.5489999999999999,99.0,99.0
2946,2946,0.4510000000000002,0.545,99.0,99.0
2947,2947,0.46300000000000013,0.541,99.0,99.0
2948,2948,0.5210000000000002,0.542,99.0,99.0
2949,2949,0.5120000000000002,0.557,99.0,99.0
2950,2950,0.5490000000000002,0.5559999999999999,99.0,99.0
2951,2951,0.5320000000000001,0.5589999999999999,99.0,99.0
2952,2952,0.5530000000000002,0.559,99.0,99.0
2953,2953,0.5290000000000002,0.563,99.0,99.0
2954,2954,0.5300000000000001,0.566,99.0,99.0
2955,2955,0.5030000000000002,0.573,99.0,99.0
2956,2956,0.5530000000000002,0.572,99.0,99.0
2957,2957,0.5380000000000001,0.557,99.0,99.0
2958,2958,0.5380000000000001,0.56,99.0,99.0
2959,2959,0.5390000000000001,0.5630000000000001,99.0,99.0
2960,2960,0.5370000000000001,0.5589999999999999,99.0,99.0
2961,2961,0.52,0.5549999999999999,99.0,99.0
2962,2962,0.5080000000000001,0.5459999999999999,99.0,99.0
2963,2963,0.48700000000000004,0.5309999999999999,99.0,99.0
2964,2964,0.5010000000000001,0.5319999999999999,99.0,99.0
2965,2965,0.4830000000000001,0.54,99.0,99.0
2966,2966,0.47700000000000015,0.538,99.0,99.0
2967,2967,0.47200000000000003,0.529,99.0,99.0
2968,2968,0.46800000000000014,0.53,99.0,99.0
2969,2969,0.4530000000000001,0.5209999999999999,99.0,99.0
2970,2970,0.46900000000000014,0.522,99.0,99.0
2971,2971,0.48900000000000005,0.514,99.0,99.0
2972,2972,0.49300000000000005,0.515,99.0,99.0
2973,2973,0.486,0.512,99.0,99.0
2974,2974,0.44600000000000006,0.51,99.0,99.0
2975,2975,0.48100000000000015,0.512,99.0,99.0
2976,2976,0.4770000000000001,0.5089999999999999,99.0,99.0
2977,2977,0.4260000000000001,0.514,99.0,99.0
2978,2978,0.47300000000000003,0.505,99.0,99.0
2979,2979,0.5100000000000001,0.507,99.0,99.0
2980,2980,0.47800000000000004,0.507,99.0,99.0
2981,2981,0.519,0.5059999999999999,99.0,99.0
2982,2982,0.5110000000000001,0.517,99.0,99.0
2983,2983,0.5110000000000001,0.517,99.0,99.0
2984,2984,0.5180000000000001,0.517,99.0,99.0
2985,2985,0.525,0.513,99.0,99.0
2986,2986,0.5100000000000001,0.5110000000000001,99.0,99.0
2987,2987,0.5190000000000001,0.509,99.0,99.0
2988,2988,0.5050000000000001,0.505,99.0,99.0
2989,2989,0.5110000000000001,0.509,99.0,99.0
2990,2990,0.52,0.513,99.0,99.0
2991,2991,0.517,0.5099999999999999,99.0,99.0
2992,2992,0.538,0.515,99.0,99.0
2993,2993,0.5290000000000001,0.523,99.0,99.0
2994,2994,0.5170000000000001,0.528,99.0,99.0
2995,2995,0.48900000000000005,0.524,99.0,99.0
2996,2996,0.4720000000000001,0.528,99.0,99.0
2997,2997,0.4380000000000001,0.5279999999999999,99.0,99.0
2998,2998,0.4100000000000001,0.524,99.0,99.0
2999,2999,0.4050000000000001,0.5259999999999999,99.0,99.0
3000,3000,0.40400000000000014,0.519,99.0,99.0
3001,3001,0.42400000000000015,0.528,99.0,99.0
3002,3002,0.42400000000000004,0.5319999999999999,99.0,99.0
3003,3003,0.4570000000000002,0.539,99.0,99.0
3004,3004,0.4330000000000001,0.539,99.0,99.0
3005,3005,0.4810000000000001,0.5429999999999999,99.0,99.0
3006,3006,0.457,0.5479999999999999,99.0,99.0
3007,3007,0.4280000000000001,0.5529999999999999,99.0,99.0
3008,3008,0.4070000000000001,0.5579999999999999,99.0,99.0
3009,3009,0.4220000000000001,0.57,99.0,99.0
3010,3010,0.39400000000000013,0.5459999999999999,99.0,99.0
3011,3011,0.4030000000000002,0.51,99.0,99.0
3012,3012,0.41700000000000015,0.5169999999999999,99.0,99.0
3013,3013,0.45100000000000007,0.49999999999999994,99.0,99.0
3014,3014,0.45100000000000007,0.5,99.0,99.0
3015,3015,0.45800000000000013,0.49700000000000005,99.0,99.0
3016,3016,0.45900000000000013,0.502,99.0,99.0
3017,3017,0.4620000000000002,0.5009999999999999,99.0,99.0
3018,3018,0.47000000000000014,0.48599999999999993,99.0,99.0
3019,3019,0.45800000000000013,0.4759999999999999,99.0,99.0
3020,3020,0.43300000000000016,0.478,99.0,99.0
3021,3021,0.4440000000000002,0.473,99.0,99.0
3022,3022,0.4440000000000002,0.472,99.0,99.0
3023,3023,0.4580000000000002,0.468,99.0,99.0
3024,3024,0.4530000000000001,0.4709999999999999,99.0,99.0
3025,3025,0.4610000000000001,0.474,99.0,99.0
3026,3026,0.46300000000000013,0.47300000000000003,99.0,99.0
3027,3027,0.4820000000000001,0.468,99.0,99.0
3028,3028,0.4980000000000001,0.46799999999999997,99.0,99.0
3029,3029,0.5120000000000001,0.4729999999999999,99.0,99.0
3030,3030,0.4700000000000001,0.4649999999999999,99.0,99.0
3031,3031,0.4570000000000002,0.45199999999999996,99.0,99.0
3032,3032,0.47600000000000015,0.45799999999999996,99.0,99.0
3033,3033,0.48700000000000004,0.46,99.0,99.0
3034,3034,0.507,0.444,99.0,99.0
3035,3035,0.548,0.436,99.0,99.0
3036,3036,0.529,0.44799999999999995,99.0,99.0
3037,3037,0.5230000000000001,0.442,99.0,99.0
3038,3038,0.564,0.44500000000000006,99.0,99.0
3039,3039,0.586,0.45399999999999996,99.0,99.0
3040,3040,0.607,0.447,99.0,99.0
3041,3041,0.6060000000000001,0.45799999999999996,99.0,99.0
3042,3042,0.5900000000000001,0.46699999999999997,99.0,99.0
3043,3043,0.6010000000000001,0.46399999999999997,99.0,99.0
3044,3044,0.6150000000000001,0.44799999999999995,99.0,99.0
3045,3045,0.648,0.46,99.0,99.0
3046,3046,0.628,0.46299999999999997,99.0,99.0
3047,3047,0.632,0.46,99.0,99.0
3048,3048,0.6370000000000001,0.4679999999999999,99.0,99.0
3049,3049,0.6310000000000001,0.4799999999999999,99.0,99.0
3050,3050,0.674,0.478,99.0,99.0
3051,3051,0.6709999999999999,0.47200000000000003,99.0,99.0
3052,3052,0.6809999999999999,0.48300000000000004,99.0,99.0
3053,3053,0.6960000000000002,0.483,99.0,99.0
3054,3054,0.7040000000000001,0.47800000000000004,99.0,99.0
3055,3055,0.722,0.47100000000000003,99.0,99.0
3056,3056,0.7040000000000001,0.48200000000000004,99.0,99.0
3057,3057,0.6940000000000001,0.469,99.0,99.0
3058,3058,0.681,0.4649999999999999,99.0,99.0
3059,3059,0.7150000000000002,0.4619999999999999,99.0,99.0
3060,3060,0.7050000000000002,0.4589999999999999,99.0,99.0
3061,3061,0.7040000000000001,0.45,99.0,99.0
3062,3062,0.6849999999999998,0.463,99.0,99.0
3063,3063,0.6879999999999998,0.456,99.0,99.0
3064,3064,0.682,0.44699999999999995,99.0,99.0
3065,3065,0.679,0.44699999999999995,99.0,99.0
3066,3066,0.6819999999999999,0.44299999999999995,99.0,99.0
3067,3067,0.6619999999999999,0.439,99.0,99.0
3068,3068,0.654,0.445,99.0,99.0
3069,3069,0.6500000000000001,0.43200000000000005,99.0,99.0
3070,3070,0.608,0.442,99.0,99.0
3071,3071,0.6189999999999999,0.444,99.0,99.0
3072,3072,0.5850000000000001,0.442,99.0,99.0
3073,3073,0.555,0.44500000000000006,99.0,99.0
3074,3074,0.5640000000000002,0.435,99.0,99.0
3075,3075,0.5440000000000002,0.431,99.0,99.0
3076,3076,0.5700000000000002,0.43,99.0,99.0
3077,3077,0.5850000000000001,0.41700000000000004,99.0,99.0
3078,3078,0.541,0.4109999999999999,99.0,99.0
3079,3079,0.5140000000000001,0.4059999999999999,99.0,99.0
3080,3080,0.5220000000000001,0.408,99.0,99.0
3081,3081,0.56,0.4179999999999999,99.0,99.0
3082,3082,0.5670000000000001,0.4129999999999999,99.0,99.0
3083,3083,0.5530000000000002,0.423,99.0,99.0
3084,3084,0.5120000000000001,0.42099999999999993,99.0,99.0
3085,3085,0.524,0.42599999999999993,99.0,99.0
3086,3086,0.541,0.41,99.0,99.0
3087,3087,0.541,0.40900000000000003,99.0,99.0
3088,3088,0.551,0.40700000000000003,99.0,99.0
3089,3089,0.5840000000000001,0.39599999999999996,99.0,99.0
3090,3090,0.5890000000000001,0.37799999999999995,99.0,99.0
3091,3091,0.581,0.38099999999999995,99.0,99.0
3092,3092,0.5830000000000001,0.3859999999999999,99.0,99.0
3093,3093,0.535,0.37599999999999995,99.0,99.0
3094,3094,0.5740000000000001,0.37799999999999995,99.0,99.0
3095,3095,0.5579999999999999,0.38099999999999995,99.0,99.0
3096,3096,0.5509999999999999,0.3819999999999999,99.0,99.0
3097,3097,0.51,0.39199999999999996,99.0,99.0
3098,3098,0.495,0.3789999999999999,99.0,99.0
3099,3099,0.452,0.37699999999999995,99.0,99.0
3100,3100,0.47400000000000003,0.36999999999999994,99.0,99.0
3101,3101,0.4650000000000001,0.3869999999999998,99.0,99.0
3102,3102,0.4780000000000001,0.3909999999999998,99.0,99.0
3103,3103,0.461,0.39199999999999996,99.0,99.0
3104,3104,0.4100000000000001,0.40199999999999997,99.0,99.0
3105,3105,0.37200000000000005,0.4139999999999999,99.0,99.0
3106,3106,0.31600000000000006,0.4149999999999999,99.0,99.0
3107,3107,0.34600000000000014,0.42899999999999994,99.0,99.0
3108,3108,0.34300000000000014,0.434,99.0,99.0
3109,3109,0.3610000000000001,0.428,99.0,99.0
3110,3110,0.35400000000000015,0.43099999999999994,99.0,99.0
3111,3111,0.3400000000000001,0.424,99.0,99.0
3112,3112,0.3740000000000001,0.41599999999999987,99.0,99.0
3113,3113,0.3930000000000001,0.4209999999999999,99.0,99.0
3114,3114,0.38100000000000017,0.41699999999999987,99.0,99.0
3115,3115,0.36900000000000005,0.41599999999999987,99.0,99.0
3116,3116,0.3640000000000001,0.4099999999999999,99.0,99.0
3117,3117,0.3620000000000001,0.3909999999999998,99.0,99.0
3118,3118,0.3850000000000001,0.39499999999999985,99.0,99.0
3119,3119,0.39899999999999997,0.41699999999999987,99.0,99.0
3120,3120,0.3739999999999999,0.42899999999999994,99.0,99.0
3121,3121,0.41600000000000004,0.4479999999999999,99.0,99.0
3122,3122,0.42400000000000004,0.458,99.0,99.0
3123,3123,0.4450000000000001,0.4599999999999999,99.0,99.0
3124,3124,0.45000000000000007,0.46299999999999986,99.0,99.0
3125,3125,0.4670000000000001,0.4629999999999999,99.0,99.0
3126,3126,0.4980000000000001,0.46299999999999997,99.0,99.0
3127,3127,0.4570000000000001,0.45599999999999985,99.0,99.0
3128,3128,0.4660000000000001,0.465,99.0,99.0
3129,3129,0.47500000000000014,0.45399999999999996,99.0,99.0
3130,3130,0.4780000000000001,0.449,99.0,99.0
3131,3131,0.4710000000000001,0.4599999999999999,99.0,99.0
3132,3132,0.46600000000000014,0.4519999999999999,99.0,99.0
3133,3133,0.5120000000000001,0.45599999999999985,99.0,99.0
3134,3134,0.5340000000000001,0.45499999999999985,99.0,99.0
3135,3135,0.5150000000000001,0.4529999999999999,99.0,99.0
3136,3136,0.5030000000000001,0.44599999999999995,99.0,99.0
3137,3137,0.5110000000000001,0.435,99.0,99.0
3138,3138,0.4830000000000001,0.4469999999999999,99.0,99.0
3139,3139,0.5230000000000001,0.44699999999999995,99.0,99.0
3140,3140,0.5060000000000001,0.46199999999999997,99.0,99.0
3141,3141,0.5080000000000001,0.43899999999999983,99.0,99.0
3142,3142,0.48700000000000004,0.4249999999999999,99.0,99.0
3143,3143,0.5210000000000001,0.43099999999999994,99.0,99.0
3144,3144,0.502,0.4139999999999999,99.0,99.0
3145,3145,0.44000000000000017,0.436,99.0,99.0
3146,3146,0.45500000000000007,0.45899999999999996,99.0,99.0
3147,3147,0.466,0.4549999999999999,99.0,99.0
3148,3148,0.4720000000000001,0.45099999999999996,99.0,99.0
3149,3149,0.47700000000000004,0.449,99.0,99.0
3150,3150,0.46300000000000013,0.43499999999999994,99.0,99.0
3151,3151,0.46,0.45099999999999996,99.0,99.0
3152,3152,0.4690000000000001,0.456,99.0,99.0
3153,3153,0.45899999999999996,0.467,99.0,99.0
3154,3154,0.48900000000000005,0.46,99.0,99.0
3155,3155,0.505,0.4649999999999999,99.0,99.0
3156,3156,0.495,0.4699999999999999,99.0,99.0
3157,3157,0.49900000000000005,0.4739999999999999,99.0,99.0
3158,3158,0.5340000000000001,0.474,99.0,99.0
3159,3159,0.5150000000000001,0.49,99.0,99.0
3160,3160,0.5450000000000002,0.494,99.0,99.0
3161,3161,0.504,0.494,99.0,99.0
3162,3162,0.5450000000000002,0.474,99.0,99.0
3163,3163,0.5320000000000001,0.4649999999999999,99.0,99.0
3164,3164,0.5540000000000002,0.475,99.0,99.0
3165,3165,0.6030000000000001,0.477,99.0,99.0
3166,3166,0.5900000000000002,0.4729999999999999,99.0,99.0
3167,3167,0.6180000000000002,0.474,99.0,99.0
3168,3168,0.6120000000000001,0.48100000000000004,99.0,99.0
3169,3169,0.5960000000000002,0.49199999999999994,99.0,99.0
3170,3170,0.6160000000000001,0.489,99.0,99.0
3171,3171,0.6090000000000002,0.502,99.0,99.0
3172,3172,0.6160000000000001,0.493,99.0,99.0
3173,3173,0.6040000000000001,0.495,99.0,99.0
3174,3174,0.6110000000000001,0.502,99.0,99.0
3175,3175,0.6040000000000001,0.504,99.0,99.0
