,ge,tc,tl,ln,dn
296,296,1.0009999999999997,1.012,0.0,0.99
297,297,1.0019999999999998,1.011,0.0,0.97
298,298,1.003,1.011,0.0,0.99
299,299,1.0039999999999998,1.01,0.0,0.95
300,300,1.0029999999999997,1.0090000000000001,0.0,0.95
301,301,1.0029999999999997,1.0090000000000001,0.0,0.99
302,302,1.0049999999999997,1.0090000000000001,0.0,0.94
303,303,1.0049999999999997,1.011,0.0,0.96
304,304,1.0059999999999996,1.0119999999999998,0.0,0.95
305,305,1.0059999999999996,1.0119999999999998,0.0,0.97
306,306,1.0059999999999996,1.011,0.0,0.97
307,307,1.0059999999999996,1.011,0.0,0.97
308,308,1.0049999999999997,1.011,0.0,0.99
309,309,1.0059999999999998,1.0090000000000001,0.0,0.99
310,310,1.0039999999999998,1.01,0.0,0.95
311,311,1.003,1.0090000000000001,0.0,0.98
312,312,1.003,1.0090000000000001,0.0,0.96
313,313,1.0019999999999998,1.008,0.0,0.94
314,314,1.0019999999999998,1.006,0.0,0.94
315,315,0.9989999999999998,1.0070000000000001,0.0,0.98
316,316,0.9989999999999998,1.0070000000000001,0.0,0.99
317,317,0.9979999999999997,1.006,0.0,0.95
318,318,0.9959999999999997,1.007,0.0,0.96
319,319,0.9949999999999997,1.007,0.0,0.95
320,320,0.9949999999999997,1.006,0.0,0.98
321,321,0.9959999999999998,1.005,0.0,0.99
322,322,0.9959999999999998,1.005,0.0,0.97
323,323,0.9949999999999997,1.005,0.0,0.94
324,324,0.9949999999999997,1.003,0.0,0.99
325,325,0.9949999999999997,1.004,0.0,0.98
326,326,0.9939999999999998,1.004,0.0,0.93
327,327,0.9929999999999999,1.003,0.0,0.95
328,328,0.9919999999999998,1.0019999999999998,0.0,0.96
329,329,0.9919999999999998,1.0019999999999998,0.0,0.92
330,330,0.9919999999999998,1.0019999999999998,0.0,0.95
331,331,0.9919999999999998,1.0019999999999998,0.0,0.94
332,332,0.9919999999999998,1.0019999999999998,0.0,0.95
333,333,0.9919999999999998,1.003,0.0,0.98
334,334,0.9929999999999997,1.0019999999999998,0.0,0.95
335,335,0.9899999999999998,0.9999999999999999,0.0,0.91
336,336,0.9899999999999998,0.9999999999999999,0.0,0.98
337,337,0.9899999999999998,0.9999999999999999,0.0,0.94
338,338,0.9899999999999998,0.9999999999999999,0.0,0.95
339,339,0.9899999999999998,1.001,0.0,0.94
340,340,0.9899999999999998,1.0019999999999998,0.0,0.97
341,341,0.9899999999999998,1.0019999999999998,0.0,0.97
342,342,0.9899999999999998,1.0019999999999998,0.0,0.94
343,343,0.9899999999999998,1.0019999999999998,0.0,0.97
344,344,0.9899999999999998,1.0019999999999998,0.0,0.93
345,345,0.9909999999999997,1.003,0.0,0.96
346,346,0.9909999999999997,1.003,0.0,0.97
347,347,0.9909999999999997,1.003,0.0,0.94
348,348,0.9919999999999995,1.003,0.0,0.94
349,349,0.9919999999999995,1.003,0.0,0.96
350,350,0.9939999999999998,1.001,0.0,0.97
351,351,0.9929999999999997,1.001,0.0,0.95
352,352,0.9929999999999997,0.9999999999999999,0.0,0.97
353,353,0.9929999999999997,0.9999999999999999,0.0,0.98
354,354,0.9929999999999999,0.9989999999999999,0.0,0.94
355,355,0.9929999999999999,0.9989999999999999,0.0,0.96
356,356,0.9939999999999998,0.9979999999999998,0.0,0.98
357,357,0.9939999999999998,0.9979999999999998,0.0,0.93
358,358,0.9939999999999998,0.996,0.0,0.96
359,359,0.9939999999999998,0.996,0.0,0.96
360,360,0.9919999999999998,0.995,0.0,0.94
361,361,0.9909999999999997,0.995,0.0,0.97
362,362,0.9899999999999998,0.996,0.0,0.95
363,363,0.9899999999999998,0.995,0.0,0.98
364,364,0.9899999999999998,0.9939999999999999,0.0,0.97
365,365,0.9909999999999998,0.9949999999999999,0.0,0.96
366,366,0.9909999999999998,0.9949999999999999,0.0,0.97
367,367,0.9919999999999999,0.9939999999999998,0.0,0.97
368,368,0.9909999999999998,0.9949999999999999,0.0,0.98
369,369,0.9949999999999999,0.9949999999999999,0.0,0.97
370,370,0.9949999999999999,0.9949999999999999,0.0,0.97
371,371,0.9949999999999999,0.9939999999999998,0.0,0.97
372,372,0.9949999999999999,0.9929999999999999,0.0,0.96
373,373,0.9949999999999999,0.9929999999999999,0.0,0.94
374,374,0.9969999999999998,0.9939999999999999,0.0,0.94
375,375,0.9959999999999998,0.9929999999999999,0.0,0.96
376,376,0.9949999999999999,0.9919999999999999,0.0,0.95
377,377,0.9949999999999999,0.9929999999999999,0.0,0.95
378,378,0.9949999999999999,0.9929999999999999,0.0,0.94
379,379,0.9939999999999998,0.9939999999999999,0.0,0.97
380,380,0.9939999999999998,0.993,0.0,0.9
381,381,0.9929999999999999,0.9939999999999999,0.0,0.98
382,382,0.9929999999999999,0.9939999999999999,0.0,0.97
383,383,0.9929999999999999,0.9929999999999999,0.0,0.96
384,384,0.9929999999999999,0.9929999999999999,0.0,0.94
