,ge,tc,tl,tf,ln
374,374,0.818,0.052000000000000005,0.07200000000000001,43.98
375,375,0.8220000000000002,0.053,0.069,42.78
376,376,0.8190000000000001,0.053,0.067,42.84
377,377,0.8159999999999998,0.053,0.067,42.86
378,378,0.819,0.054000000000000006,0.066,42.9
379,379,0.8319999999999999,0.053,0.065,42.9
380,380,0.8289999999999997,0.054000000000000006,0.064,43.06
381,381,0.8309999999999998,0.055,0.065,44.16
382,382,0.838,0.05600000000000001,0.065,43.48
383,383,0.8299999999999997,0.055,0.066,42.86
384,384,0.8379999999999999,0.055,0.064,42.86
385,385,0.8369999999999999,0.054000000000000006,0.065,42.92
386,386,0.8349999999999999,0.054000000000000006,0.064,42.84
387,387,0.8359999999999999,0.054000000000000006,0.067,42.88
388,388,0.8479999999999999,0.054000000000000006,0.064,41.76
389,389,0.8439999999999998,0.053,0.064,42.9
390,390,0.8479999999999999,0.05400000000000001,0.064,42.9
391,391,0.8449999999999999,0.053,0.065,42.9
392,392,0.8419999999999999,0.052000000000000005,0.06600000000000002,42.9
393,393,0.8409999999999997,0.053,0.064,42.9
394,394,0.8549999999999999,0.053,0.064,41.6
395,395,0.8609999999999998,0.052000000000000005,0.064,41.6
396,396,0.858,0.053,0.064,41.66
397,397,0.8549999999999999,0.053,0.064,41.56
398,398,0.8599999999999999,0.053,0.066,41.58
399,399,0.855,0.054000000000000006,0.068,41.58
400,400,0.8539999999999999,0.053,0.065,40.32
401,401,0.834,0.05400000000000001,0.066,40.32
402,402,0.8349999999999999,0.05400000000000001,0.064,41.12
403,403,0.8439999999999998,0.052000000000000005,0.061,42.04
404,404,0.8419999999999999,0.051000000000000004,0.062,42.9
405,405,0.8329999999999999,0.051000000000000004,0.06,43.04
406,406,0.8279999999999997,0.051000000000000004,0.06,44.22
407,407,0.8349999999999999,0.051000000000000004,0.06,44.22
408,408,0.824,0.05000000000000001,0.059000000000000004,44.22
409,409,0.8309999999999998,0.05000000000000001,0.059000000000000004,45.56
410,410,0.8269999999999998,0.051000000000000004,0.06,45.56
411,411,0.828,0.051000000000000004,0.061,45.56
412,412,0.8229999999999998,0.053,0.061,45.56
413,413,0.816,0.053,0.061,43.56
414,414,0.819,0.053,0.06200000000000001,43.62
415,415,0.8199999999999998,0.053,0.061,43.56
416,416,0.824,0.053,0.061,43.54
417,417,0.8269999999999998,0.052000000000000005,0.061,43.7
